 STATE/UT NAME , AC NO. , AC NAME , CANDIDATE NAME , SEX , AGE , CATEGORY , PARTY , SYMBOL , GENERAL , POSTAL , TOTAL , % VOTES POLLED , TOTAL ELECTORS ,id
Maharashtra,212,Parvati,3 RUSHIKESH MANOHAR NANGAREPATIL,MALE,36,GENERAL,VBA,Gas Cylinder,7727,7,7734,4.450147302522556,354339,212
Maharashtra,212,Parvati,6 BHAGLE SHATAYU SIDRAM,MALE,32,SC,BMUP,Whistle,1308,1,1309,0.7531992266617566,354339,212
Maharashtra,212,Parvati,7 RAHUL DATTATRAY KHUDE,MALE,35,SC,IND,Cup & Saucer,898,1,899,0.5172850303811453,354339,212
Maharashtra,212,Parvati,9 KARMARKAR ARVIND PRABHAKAR,MALE,59,GENERAL,IND,DIAMOND,249,1,250,0.14385011968329955,354339,212
Maharashtra,212,Parvati,10 PARMESHWAR DADARAO JADHAV,MALE,38,GENERAL,IND,Plastering Trowel,248,2,250,0.14385011968329955,354339,212
Maharashtra,213,Hadapsar,1 Chetan Vitthal Tupe,MALE,48,GENERAL,NCP,Clock,92144,182,92326,38.764910630686614,504259,213
Maharashtra,213,Hadapsar,2 Yogesh Kundalik Tilekar,MALE,45,GENERAL,BJP,Lotus,89375,131,89506,37.5808774441678,504259,213
Maharashtra,213,Hadapsar,3 Vasant (Tatya) Krushna More,MALE,45,GENERAL,MNS,Railway Engine,34764,45,34809,14.61525219487003,504259,213
Maharashtra,213,Hadapsar,5 Ghansham (Bapu ) Hakke,MALE,39,GENERAL,VBA,Gas Cylinder,7559,11,7570,3.178415326931717,504259,213
Maharashtra,213,Hadapsar,7 Deepak Mahadev Jadhav,MALE,39,GENERAL,BSP,Elephant,1222,1,1223,0.5135009174157845,504259,213
Maharashtra,214,Pune cantonment,1 KAMBLE SUNIL DNYANDEV,MALE,51,SC,BJP,Lotus,51959,201,52160,41.209095074817895,291454,214
Maharashtra,214,Pune cantonment,2 BAGWE RAMESH ANANDRAO,MALE,65,SC,INC,Hand,46988,160,47148,37.24935610788946,291454,214
Maharashtra,214,Pune cantonment,3 LAXMAN ARDE,MALE,51,SC,VBA,Gas Cylinder,10009,17,10026,7.921058037195633,291454,214
Maharashtra,214,Pune cantonment,4 HEENA SHAFIQUE MOMIN,FEMALE,51,SC,AIMIM,Kite,6138,4,6142,4.852497353326908,291454,214
Maharashtra,214,Pune cantonment,5 MANISHA SATISH SARODE (BHISE),FEMALE,43,SC,MNS,Railway Engine,3052,23,3075,2.4294088833409706,291454,214
Maharashtra,214,Pune cantonment,7 CHALWADI HULGESH MARIAPPA,MALE,45,SC,BSP,Elephant,2067,2,2069,1.6346169039455178,291454,214
Maharashtra,214,Pune cantonment,8 KISHOR (DAJI) TUPARE,MALE,42,SC,BMUP,Cup & Saucer,466,1,467,0.36895412960007584,291454,214
Maharashtra,214,Pune cantonment,9 KHEMDEV RAMBHAU SONWANE,MALE,51,SC,AAAP,Broom,458,1,459,0.3626337162450424,291454,214
Maharashtra,214,Pune cantonment,10 AMIT SHANKAR MORE,MALE,30,SC,IND,Bat,369,17,386,0.30495994438036245,291454,214
Maharashtra,214,Pune cantonment,13 AMOL S. TUJARE,MALE,34,SC,IND,Gas Stove,190,1,191,0.15089986885142287,291454,214
Maharashtra,214,Pune cantonment,16 DR.ASHWINI RAMCHANDRA LOKHANDE,FEMALE,26,SC,IND,Stethoscope,140,1,141,0.111397285382464,291454,214
Maharashtra,214,Pune cantonment,17 RANDHIR NANDKUMAR DATTATRAY,MALE,55,SC,IND,Baby Walker,128,2,130,0.10270671701929307,291454,214
Maharashtra,214,Pune cantonment,27 RAKESH SURESH RANDIVE,MALE,26,SC,IND,Balloon,60,1,61,0.04819315183212982,291454,214
Maharashtra,215,Kasbapeth,1 MUKTA SHAILESH TILAK,FEMALE,54,GENERAL,BJP,Lotus,75406,86,75492,50.30485976450832,290724,215
Maharashtra,215,Kasbapeth,2 ARVIND SHINDE,MALE,53,GENERAL,INC,Hand,47240,56,47296,31.51616922882141,290724,215
Maharashtra,215,Kasbapeth,3 DHANWADE VISHAL GORAKH,MALE,38,GENERAL,IND,Cup & Saucer,13967,22,13989,9.321712012474261,290724,215
Maharashtra,215,Kasbapeth,4 AJAY SHINDE,MALE,46,GENERAL,MNS,Railway Engine,8278,6,8284,5.5201274080589595,290724,215
Maharashtra,215,Kasbapeth,6 YUVRAJ BHUJBAL,MALE,33,GENERAL,IND,Gas Cylinder,1070,2,1072,0.7143380711539358,290724,215
Maharashtra,215,Kasbapeth,8 RAJESH SIDRAM JANNU,MALE,38,SC,IND,Matchbox,306,1,307,0.2045725632875544,290724,215
Maharashtra,216,Akole ,1 Dr. KIRAN YAMAJI LAHAMATE,MALE,45,ST,NCP,Clock,112830,584,113414,65.08022126839121,254749,216
Maharashtra,216,Akole ,2 PICHAD VAIBHAV MADHUKARRAO,MALE,45,ST,BJP,Lotus,55427,298,55725,31.976610737484794,254749,216
Maharashtra,216,Akole ,4 DIPAK YASHWANT PATHAVE,MALE,33,ST,VBA,Gas Cylinder,1799,18,1817,1.042646957559621,254749,216
Maharashtra,216,Akole ,5 GHANE BHIVA RAMA,MALE,30,ST,IND,Tractor Chalata Kissan,1012,2,1014,0.5818624188032226,254749,216
Maharashtra,217,Sangamner,1 THORAT VIJAY ALIAS BALASAHEB BHAUSAHEB,MALE,66,GENERAL,INC,Hand,124354,1026,125380,64.38559463470496,270499,217
Maharashtra,217,Sangamner,2 Navale Sahebrao Ramchandra,MALE,67,GENERAL,SHS,Bow and Arrow,62870,258,63128,32.41772067394843,270499,217
Maharashtra,217,Sangamner,3 Bapusaheb Bhagvat Tajane,MALE,47,GENERAL,VBA,Gas Cylinder,1891,6,1897,0.9741543549372731,270499,217
Maharashtra,217,Sangamner,5 Sharad Dnyandev Gorde,MALE,39,GENERAL,MNS,Railway Engine,1174,8,1182,0.6069849486219593,270499,217
Maharashtra,217,Sangamner,9 Sampat Maruti Kolekar,MALE,27,GENERAL,BMUP,Cot,247,2,249,0.12786738765386452,270499,217
Maharashtra,218,Shirdi,1 VIKHE PATIL RADHAKRISHNA EKNATHRAO,MALE,60,GENERAL,BJP,Lotus,131394,922,132316,70.86408380552491,263057,218
Maharashtra,218,Shirdi,2 THORAT SURESH JAGANNATH,MALE,43,GENERAL,INC,Hand,45159,133,45292,24.256900780856693,263057,218
Maharashtra,218,Shirdi,3 KOLAGE VISHAL BABAN,MALE,34,SC,VBA,Gas Cylinder,5768,20,5788,3.0998618237127644,263057,218
Maharashtra,218,Shirdi,5 JAGTAP SHIMON THAKAJI,MALE,34,SC,BSP,Elephant,1041,2,1043,0.5585963859938518,263057,218
Maharashtra,218,Shirdi,6 WAGH VISHWANATH PANDURANG,MALE,39,GENERAL,IND,Tractor Chalata Kissan,679,4,683,0.36579226427018285,263057,218
Maharashtra,219,Kopargaon,1 Aashutosh Ashokrao Kale,MALE,34,GENERAL,NCP,Clock,87236,330,87566,43.233929100424604,265184,219
Maharashtra,219,Kopargaon,2 Kolhe Snehalata Bipindada,FEMALE,47,GENERAL,BJP,Lotus,86547,197,86744,42.82808334156216,265184,219
Maharashtra,219,Kopargaon,3 Rajesh Namdeorao Parjane,MALE,50,GENERAL,IND,Auto- Rickshaw,15380,66,15446,7.626147921398243,265184,219
Maharashtra,219,Kopargaon,4 Vahadane Vijay Suryabhan,MALE,62,GENERAL,IND,Whistle,4032,15,4047,1.99812382739212,265184,219
Maharashtra,219,Kopargaon,5 Ashok Vijay Gaikwad,MALE,40,ST,IND,Gas Cylinder,3906,8,3914,1.9324577861163226,265184,219
Maharashtra,219,Kopargaon,7 Madhav Sakharam Tribhuvan,MALE,60,SC,BSP,Elephant,613,2,615,0.30364372469635625,265184,219
Maharashtra,219,Kopargaon,14 Kawade Shivaji Popatrao,MALE,35,GENERAL,BALP,Plate Containing Food,223,1,224,0.11059543793818505,265184,219
Maharashtra,220,Shrirampur ,1 Kanade Lahu Natha,MALE,65,SC,INC,Hand,93455,451,93906,50.868335807070196,287700,220
Maharashtra,220,Shrirampur ,2 Bhausaheb Malhari Kamble,MALE,64,SC,SHS,Bow and Arrow,74525,387,74912,40.57939611930273,287700,220
Maharashtra,220,Shrirampur ,3 Dr. Sudhir Radhaji Kshirsagar,MALE,61,SC,IND,Tractor Chalata Kissan,5515,24,5539,3.0004441892462865,287700,220
Maharashtra,220,Shrirampur ,4 Jadhav Ramchandra Namdeo,MALE,58,SC,IND,Cup & Saucer,2141,7,2148,1.1635591475900025,287700,220
Maharashtra,220,Shrirampur ,6 Pagare Bhausaheb Shankar,MALE,53,SC,MNS,Railway Engine,1639,8,1647,0.892170351992893,287700,220
Maharashtra,220,Shrirampur ,7 Suresh Eknath Jagdhane,MALE,58,SC,AIMIM,Kite,999,6,1005,0.544402673802585,287700,220
Maharashtra,220,Shrirampur ,8 Bhikaji Ranu Randive,MALE,65,SC,IND,Gas Cylinder,972,6,978,0.5297769303272917,287700,220
Maharashtra,220,Shrirampur ,9 Adv. Amolik Govind Baburao,MALE,67,SC,BSP,Elephant,945,5,950,0.5146094926492097,287700,220
Maharashtra,220,Shrirampur ,10 Ashokrao Ramchandra Alhat,MALE,53,SC,JALOP,Key,657,1,658,0.35643478543492624,287700,220
Maharashtra,220,Shrirampur ,11 Pro. Sudhakar Dada Bhosale,MALE,64,SC,BMUP,Cot,386,8,394,0.21342751589872483,287700,220
Maharashtra,221,Nevasa,1 SHANKARRAO YASHWANTRAO GADAKH,MALE,49,GENERAL,KTSTP,Bat,116192,751,116943,55.27076972521292,263158,221
Maharashtra,221,Nevasa,2 Balasaheb Alias Dadasaheb Damodhar Murkute,MALE,51,GENERAL,BJP,Lotus,85883,397,86280,40.77851613086179,263158,221
Maharashtra,221,Nevasa,4 Matkar Shashikant Bhagwat,MALE,46,GENERAL,VBA,Gas Cylinder,1208,6,1214,0.5737728162130995,263158,221
Maharashtra,221,Nevasa,7 Golhar Ramnath Gahininath,MALE,53,GENERAL,IND,Road Roller,492,1,493,0.23300658846215652,263158,221
Maharashtra,221,Nevasa,8 Vishwas Poulas Vairagar,MALE,40,SC,BSP,Elephant,433,3,436,0.20606667863995992,263158,221
Maharashtra,221,Nevasa,10 Laxmi Tukaram Gadakh,FEMALE,59,GENERAL,IND,Pressure Cooker,308,11,319,0.15076896900492479,263158,221
Maharashtra,221,Nevasa,13 Sachin Ramdas Gavhane,MALE,35,GENERAL,MNS,Railway Engine,267,1,268,0.12666483916401208,263158,221
Maharashtra,222,Shevgaon ,1 Monica Rajeev Rajale,FEMALE,47,GENERAL,BJP,Lotus,111356,1153,112509,49.725976540056045,341873,222
Maharashtra,222,Shevgaon ,2 Adv. Dhakne Prataprao Babanrao,MALE,50,GENERAL,NCP,Clock,97076,1139,98215,43.408409868380346,341873,222
Maharashtra,222,Shevgaon ,3 Chavan Kisan Jagannath,MALE,44,ST,VBA,Gas Cylinder,9574,25,9599,4.242501922583953,341873,222
Maharashtra,222,Shevgaon ,5 Subhash Trimbak Sable,MALE,46,SC,BSP,Elephant,1122,2,1124,0.49677801447904607,341873,222
Maharashtra,222,Shevgaon ,9 Shinde Sadashiv Satvaji,MALE,76,GENERAL,IND,Spanner,347,1,348,0.15380671622660858,341873,222
Maharashtra,223,Rahuri,1 PRAJAKT PRASADRAO TANPURE,MALE,44,GENERAL,NCP,Clock,108273,961,109234,54.3139282801965,292663,223
Maharashtra,223,Rahuri,2 KARDILE SHIVAJI BHANUDAS,MALE,61,GENERAL,BJP,Lotus,85061,847,85908,42.71564669146164,292663,223
Maharashtra,223,Rahuri,4 LAMBE SURESH ALIAS SURYABHAN DATTATRAY,MALE,47,GENERAL,IND,Cup & Saucer,1545,7,1552,0.7716939477714354,292663,223
Maharashtra,223,Rahuri,5 KARDILE RAJENDRA DADASAHEB,MALE,38,GENERAL,IND,Helicopter,873,1,874,0.43457507110324395,292663,223
Maharashtra,223,Rahuri,6 TANPURE RAOSAHEB RADHUJI,MALE,58,GENERAL,IND,Road Roller,562,3,565,0.2809323972234929,292663,223
Maharashtra,223,Rahuri,7 VINAYAK REVNANATH KORDE,MALE,38,GENERAL,IND,Auto- Rickshaw,543,3,546,0.2714851130690745,292663,223
Maharashtra,223,Rahuri,8 CHANDRAKANT ALIAS SANJAY PRABHAKAR SANSARE,MALE,33,GENERAL,IND,Bat,535,10,545,0.27098788758726305,292663,223
Maharashtra,224,Parner,1 Nilesh Dnyandev Lanke,MALE,39,GENERAL,NCP,Clock,138570,1393,139963,61.696847339281305,322054,224
Maharashtra,224,Parner,2 Auti Vijayrao Bhaskarrao,MALE,62,GENERAL,SHS,Bow and Arrow,79336,789,80125,35.31976231618295,322054,224
Maharashtra,224,Parner,3 Eng. D. R. Shendage,MALE,50,GENERAL,VBA,Gas Cylinder,2485,14,2499,1.1015798568254753,322054,224
Maharashtra,224,Parner,5 Sathe Jitendra Mamata,MALE,32,SC,BSP,Elephant,1014,5,1019,0.4491836230913002,322054,224
Maharashtra,224,Parner,6 Prasad Bapu Khamkar,MALE,29,GENERAL,JP,Haldhar Within Wheel (Chakra Haldhar),951,10,961,0.4236167436611771,322054,224
Maharashtra,224,Parner,7 Bhausaheb Madhav Khedekar,MALE,36,GENERAL,IND,Cup & Saucer,805,5,810,0.3570546954896498,322054,224
Maharashtra,225,Ahmednagar City,1 Sangram Arunkaka Jagtap,MALE,35,GENERAL,NCP,Clock,80494,723,81217,47.73230836139664,289629,225
Maharashtra,225,Ahmednagar City,2 Anil Bhaiyya Ramkisan Rathod,MALE,69,GENERAL,SHS,Bow and Arrow,69554,524,70078,41.185770286392675,289629,225
Maharashtra,225,Ahmednagar City,3 Asif Sultan,MALE,42,GENERAL,AIMIM,Kite,6852,17,6869,4.03700242725579,289629,225
Maharashtra,225,Ahmednagar City,4 Chhindam Shripad Shankar,MALE,38,GENERAL,BSP,Elephant,2907,16,2923,1.7178858778379202,289629,225
Maharashtra,225,Ahmednagar City,5 Kiran Gulabrao Kale,MALE,34,GENERAL,VBA,Gas Cylinder,2850,31,2881,1.6932019206469549,289629,225
Maharashtra,225,Ahmednagar City,7 Bahirnath Tukaram Wakale,MALE,43,GENERAL,CPI,Ears of Corn And Sickle,1039,7,1046,0.6147480767083355,289629,225
Maharashtra,225,Ahmednagar City,8 Santosh Namdev Wakale Patil,MALE,25,GENERAL,MNS,Railway Engine,943,9,952,0.5595030296618886,289629,225
Maharashtra,225,Ahmednagar City,11 Pratik Arvind Barse,MALE,45,GENERAL,IND,Sewing Machine,220,3,223,0.1310600584186987,289629,225
Maharashtra,226,Shrigonda,1 Pachpute Babanrao Bhikaji,MALE,66,GENERAL,BJP,Lotus,102503,755,103258,48.865416376809534,311992,226
Maharashtra,226,Shrigonda,2 Ghanshyam Prataprao Shelar,MALE,60,GENERAL,NCP,Clock,97980,528,98508,46.617544756307055,311992,226
Maharashtra,226,Shrigonda,3 Machindra Pandurang Supekar,MALE,56,GENERAL,VBA,Gas Cylinder,3164,11,3175,1.5025247147569223,311992,226
Maharashtra,226,Shrigonda,5 Tilak Gopinath Bhos,MALE,30,GENERAL,SBBGP,Sewing Machine,1186,9,1195,0.5655171761053613,311992,226
Maharashtra,226,Shrigonda,6 Sunil Laxman Ohal,MALE,50,SC,BSP,Elephant,1146,3,1149,0.5437483140962847,311992,226
Maharashtra,226,Shrigonda,8 Jathar Balu Appa,MALE,50,GENERAL,PWPI,Cart,378,4,382,0.18077620190146276,311992,226
Maharashtra,226,Shrigonda,9 Rajendra Nilkanth Nagwade,MALE,38,GENERAL,IND,Pressure Cooker,325,1,326,0.1542749785860651,311992,226
Maharashtra,226,Shrigonda,10 Pramod Bajirao Kale,MALE,29,ST,IND,Bat,289,5,294,0.13913142240583784,311992,226
Maharashtra,226,Shrigonda,11 Tatyaram Balbhim Ghodake,MALE,29,SC,BMUP,Cot,288,3,291,0.13771171401394156,311992,226
Maharashtra,227,Karjat jamkhed,1 Rohit Pawar,MALE,34,GENERAL,NCP,Clock,134818,1006,135824,56.982715220674606,320843,227
Maharashtra,227,Karjat jamkhed,2 Prof. Ram Shankar Shinde,MALE,52,GENERAL,BJP,Lotus,91815,662,92477,38.797197516361805,320843,227
Maharashtra,227,Karjat jamkhed,3 Arun Housrao Jadhav,MALE,47,GENERAL,VBA,Gas Cylinder,3824,25,3849,1.6147843597919116,320843,227
Maharashtra,227,Karjat jamkhed,6 Adv. Patil Sumit Kanhiya,MALE,34,GENERAL,IND,Football,790,2,792,0.3322705151871119,320843,227
Maharashtra,227,Karjat jamkhed,10 Dnyandeo Narhari Supekar,MALE,70,GENERAL,IND,Television,349,1,350,0.1468367175700621,320843,227
Maharashtra,227,Karjat jamkhed,11 Appasaheb Navnath Palve,MALE,34,GENERAL,MNS,Railway Engine,341,4,345,0.14473905017620406,320843,227
Maharashtra,228,Georai,1 Pawar Laxman Madhavrao,MALE,45,GENERAL,BJP,Lotus,99343,282,99625,38.08964879145415,352375,228
Maharashtra,228,Georai,2 Vijaysingh Shivajirao Pandit,MALE,42,GENERAL,NCP,Clock,92572,261,92833,35.49286189467567,352375,228
Maharashtra,228,Georai,3 Badamrao Lahurao Pandit,MALE,64,GENERAL,IND,Cup & Saucer,50794,100,50894,19.458314535430542,352375,228
Maharashtra,228,Georai,4 Vishnu Bhagwan Devkate,MALE,39,GENERAL,VBA,Gas Cylinder,8281,25,8306,3.1756348593407098,352375,228
Maharashtra,228,Georai,6 Manohar Chimaji Chalak,MALE,57,GENERAL,IND,Auto- Rickshaw,1132,1,1133,0.4331801463560106,352375,228
Maharashtra,228,Georai,10 Satish Padmakar Kapse,MALE,39,SC,BSP,Elephant,644,3,647,0.24736765639217906,352375,228
Maharashtra,228,Georai,17 Walmik Baburao Kadam,MALE,29,GENERAL,PWPI,Cart,290,1,291,0.11125809584254112,352375,228
Maharashtra,229,Majalgaon,1 PRAKASH (DADA) SUNDARRAO SOLANKE,MALE,65,GENERAL,NCP,Clock,110872,694,111566,48.86045126480275,331571,229
Maharashtra,229,Majalgaon,2 RAMESH BABURAO KOKATE (ADASKAR),MALE,48,GENERAL,BJP,Lotus,97932,744,98676,43.21526171957116,331571,229
Maharashtra,229,Majalgaon,3 DHAMMANAND SHANKARRAO SALVE,MALE,51,SC,IND,Tractor Chalata Kissan,4983,22,5005,2.1919452035596665,331571,229
Maharashtra,229,Majalgaon,4 SHAIKH AMAR JAINODDIN,MALE,40,GENERAL,AIMIM,Kite,2790,2,2792,1.2227594422254924,331571,229
Maharashtra,229,Majalgaon,6 AMOL VILASRAO DONGARE,MALE,42,SC,BSP,Elephant,874,6,880,0.38539695886763364,331571,229
Maharashtra,229,Majalgaon,11 SHAMSHERKHAN SAHEBKHAN PATHAN,MALE,63,GENERAL,IND,Gas Cylinder,453,4,457,0.20014364795739614,331571,229
Maharashtra,229,Majalgaon,18 DESHMUKH CHHATRABHUJ RAMESHWAR,MALE,31,GENERAL,SBBGP,Sewing Machine,306,1,307,0.13445098451404947,331571,229
Maharashtra,230,Beed,1 Sandeep Ravindra Kshirsagar,MALE,38,GENERAL,NCP,Clock,99231,703,99934,45.15892884578886,335965,230
Maharashtra,230,Beed,2 Jaydattaji Sonajirao Kshirsagar,MALE,68,GENERAL,SHS,Bow and Arrow,96989,961,97950,44.26238397787559,335965,230
Maharashtra,230,Beed,3 Adv.Shaikh Shafik (Bhau),MALE,44,GENERAL,AIMIM,Kite,7937,20,7957,3.595669109871935,335965,230
Maharashtra,230,Beed,4 Ashok Sukhdev Hinge,MALE,47,GENERAL,VBA,Gas Cylinder,5503,82,5585,2.5237918786772346,335965,230
Maharashtra,230,Beed,5 Prashant Wasnik,MALE,44,SC,BSP,Elephant,960,6,966,0.43652335806664433,335965,230
Maharashtra,230,Beed,9 Vaibhav Chandrakant Kakade,MALE,35,GENERAL,MNS,Railway Engine,596,3,599,0.2706806330040579,335965,230
Maharashtra,230,Beed,15 Adv.Sharad Bahinaji Kamble,MALE,38,SC,VINPA,Ring,276,4,280,0.1265285095845346,335965,230
Maharashtra,230,Beed,21 Rahul Marotirao Waikar,MALE,35,GENERAL,SBBGP,Sewing Machine,213,4,217,0.0980595949280143,335965,230
Maharashtra,230,Beed,25 Akash Sadashiv Wadmare,MALE,32,SC,IND,Air Conditioner,162,1,163,0.07365766807956836,335965,230
Maharashtra,231,Ashti,1 Ajabe Balasaheb Bhausaheb,MALE,50,GENERAL,NCP,Clock,125939,817,126756,52.63122929105872,372321,231
Maharashtra,231,Ashti,2 Bhimrao Anandrao Dhonde,MALE,64,GENERAL,BJP,Lotus,100025,906,100931,41.90825368089753,372321,231
Maharashtra,231,Ashti,3 Namdev Sugriv Sanap,MALE,28,GENERAL,VBA,Gas Cylinder,4704,25,4729,1.9635605676845014,372321,231
Maharashtra,231,Ashti,5 Rajabhau Alias Devidas Ganpat Deshmukh,MALE,70,GENERAL,LJD,Whistle,1421,2,1423,0.5908536028367616,372321,231
Maharashtra,231,Ashti,6 Dada Narayan Tastode,MALE,40,SC,IND,Football,1218,2,1220,0.5065645786794443,372321,231
Maharashtra,231,Ashti,7 Vishnu Jijaba Gadekar,MALE,60,GENERAL,BSP,Elephant,1127,5,1132,0.4700254943156811,372321,231
Maharashtra,231,Ashti,8 Dnyandeo Rambhau Thorve,MALE,41,GENERAL,IND,Cup & Saucer,994,1,995,0.4131407834311861,372321,231
Maharashtra,231,Ashti,9 Kale Tukaram Nana,MALE,49,SC,APoI,Coat,617,2,619,0.25701924114965247,372321,231
Maharashtra,232,Kaij ,1 NAMITA AKSHAY MUNDADA,FEMALE,30,SC,BJP,Lotus,122736,697,123433,53.74293016593157,362430,232
Maharashtra,232,Kaij ,2 PRUTHVIRAJ SHIVAJI SATHE,MALE,46,SC,NCP,Clock,89640,884,90524,39.41429771893083,362430,232
Maharashtra,232,Kaij ,3 VAIBHAV VIVEK SWAMI,MALE,44,SC,VBA,Gas Cylinder,9072,84,9156,3.9865373814074796,362430,232
Maharashtra,232,Kaij ,5 PARMESHWAR SITARAM UDAR,MALE,38,SC,BSP,Elephant,1353,10,1363,0.5934524301942327,362430,232
Maharashtra,232,Kaij ,7 MANIK KAMBU GAIKWAD,MALE,50,SC,LJD,Whistle,708,8,716,0.31174757154737387,362430,232
Maharashtra,232,Kaij ,9 KALE MADHUKAR DAGADU,MALE,63,SC,IND,Ring,485,6,491,0.21378220339352033,362430,232
Maharashtra,232,Kaij ,10 KALUNKE VIKAS RAMBHAU,MALE,28,SC,IND,Auto- Rickshaw,294,2,296,0.1288788843268473,362430,232
Maharashtra,233,Parli,1 DHANANJAY PANDITRAO MUNDE,MALE,44,GENERAL,NCP,Clock,121555,559,122114,54.449061853463654,306710,233
Maharashtra,233,Parli,2 PANKAJA GOPINATHRAO MUNDE,FEMALE,40,GENERAL,BJP,Lotus,91031,382,91413,40.75988085895698,306710,233
Maharashtra,233,Parli,3 BHIMRAO MUNJA SATPUTE,MALE,68,GENERAL,VBA,Gas Cylinder,4691,22,4713,2.1014660769066134,306710,233
Maharashtra,233,Parli,6 ANANT VAIJNATH GAIKWAD,MALE,41,SC,BSP,Elephant,628,5,633,0.282246557751302,306710,233
Maharashtra,233,Parli,12 PRAVIN SOPAN MASKE,MALE,41,SC,IND,Cup & Saucer,202,1,203,0.09051508882071771,306710,233
Maharashtra,234,Latur Rural,1 Dhiraj Vilasrao Deshmukh,MALE,39,GENERAL,INC,Hand,134615,391,135006,67.63861542392497,322330,234
Maharashtra,234,Latur Rural,3 Sachin alias Ravi Ramraje Deshmukh,MALE,45,GENERAL,SHS,Bow and Arrow,13459,65,13524,6.7755850480212825,322330,234
Maharashtra,234,Latur Rural,4 Done Manchakrao Baliram,MALE,60,GENERAL,VBA,Gas Cylinder,12930,36,12966,6.496024529181008,322330,234
Maharashtra,234,Latur Rural,5 Arjun Dhondiram Waghamare,MALE,48,GENERAL,MNS,Railway Engine,2906,6,2912,1.4589251449155558,322330,234
Maharashtra,234,Latur Rural,6 Babruwan Baliram Pawar,MALE,38,GENERAL,IND,SHIP,1490,6,1496,0.7495027530198047,322330,234
Maharashtra,234,Latur Rural,7 Sachin Mahadev Pandhavle,MALE,30,GENERAL,IND,Cup & Saucer,1016,1,1017,0.5095215907895331,322330,234
Maharashtra,234,Latur Rural,9 Khanderao Limbaji Bhojraj,MALE,46,SC,BSP,Elephant,811,2,813,0.40731666992319604,322330,234
Maharashtra,234,Latur Rural,10 Jalil Yasin Atar,MALE,32,GENERAL,BMUP,Cot,661,1,662,0.3316649883015446,322330,234
Maharashtra,234,Latur Rural,11 Shrinivas Angadrao Akangire,MALE,53,GENERAL,IND,Bat,574,2,576,0.2885786000931868,322330,234
Maharashtra,234,Latur Rural,14 Arvind Mahadev Gade,MALE,25,GENERAL,IND,Road Roller,491,1,492,0.2464942209129304,322330,234
Maharashtra,234,Latur Rural,15 Gadgale Rajkumar Maroti,MALE,41,GENERAL,IND,Almirah,382,1,383,0.19188472888140723,322330,234
Maharashtra,235,Latur City,1 Amit Vilasrao Deshmukh,MALE,43,GENERAL,INC,Hand,110443,713,111156,52.48480784939586,372474,235
Maharashtra,235,Latur City,2 Shailesh Govindkumar Lahoti,MALE,48,GENERAL,BJP,Lotus,70276,465,70741,33.40195573854864,372474,235
Maharashtra,235,Latur City,3 Rajasab Bashumiya Maniyar,MALE,51,GENERAL,VBA,Gas Cylinder,24454,150,24604,11.617332508605344,372474,235
Maharashtra,235,Latur City,4 Kamble Madhukar Sambhaji,MALE,70,SC,BSP,Elephant,742,2,744,0.3512963496343024,372474,235
Maharashtra,235,Latur City,11 Ram Shankar Patole,MALE,41,SC,BVA,Whistle,255,1,256,0.12087616331502879,372474,235
Maharashtra,236,Ahmadpur ,1 BABASAHEB MOHANRAO PATIL,MALE,60,GENERAL,NCP,Clock,83810,826,84636,39.36906052162749,321329,236
Maharashtra,236,Ahmadpur ,2 JADHAV PATIL VINAYAKRAO KISHANRAO,MALE,58,GENERAL,BJP,Lotus,54827,618,55445,25.79065126685614,321329,236
Maharashtra,236,Ahmadpur ,3 DILIP RAJESAHEB DESHMUKH,MALE,64,GENERAL,IND,Helicopter,45570,276,45846,21.325605518627228,321329,236
Maharashtra,236,Ahmadpur ,4 AYODHYA ASHOK KENDRE,FEMALE,50,GENERAL,VBA,Gas Cylinder,21943,198,22141,10.299049683460398,321329,236
Maharashtra,236,Ahmadpur ,5 TAHER HUSEN MAINODDIN SAYYED,MALE,46,GENERAL,AIMIM,Kite,1995,1,1996,0.9284541424591011,321329,236
Maharashtra,236,Ahmadpur ,10 TIGOTE BALAJI SAMBHAJI,MALE,47,SC,BSP,Elephant,619,2,621,0.28886273670696483,321329,236
Maharashtra,237,Udgir ,1 Bansode Sanjay Baburao,MALE,46,SC,NCP,Clock,95196,1170,96366,53.63738575770057,299139,237
Maharashtra,237,Udgir ,2 Anil Sadashiv Kamble,MALE,47,SC,BJP,Lotus,75053,734,75787,42.18309937549398,299139,237
Maharashtra,237,Udgir ,3 Atul Abhimanyu Dhaware,MALE,53,SC,VBA,Gas Cylinder,2573,26,2599,1.4466052921597221,299139,237
Maharashtra,237,Udgir ,5 Kashinath Gunaji Kale,MALE,39,SC,BSP,Elephant,962,1,963,0.5360065010965034,299139,237
Maharashtra,237,Udgir ,7 Narasinha Pandurangrao Ghone,MALE,49,SC,IND,Cup & Saucer,454,2,456,0.253809931983391,299139,237
Maharashtra,237,Udgir ,8 Balaji Keshav Kamble,MALE,51,SC,BMUP,Cot,415,2,417,0.23210250359007467,299139,237
Maharashtra,237,Udgir ,11 Dhondiba Irba Namwad,MALE,60,SC,IND,Tractor Chalata Kissan,309,1,310,0.1725462256904632,299139,237
Maharashtra,237,Udgir ,12 Balaji Hiraman Gadkar,MALE,36,SC,IND,Bat,279,2,281,0.1564048045774844,299139,237
